Name,Constituency,Caucus,Salaries,Travel,Hospitality,Contracts,Year,Quarter
"Vien, Dominique",Bellechasse—Les Etchemins—Lévis,Conservative,31175.26,14003.02,0.0,12152.61,2022,3
"Viersen, Arnold",Peace River—Westlock,Conservative,63593.09,17232.75,220.13,11640.33,2022,3
"Vignola, Julie",Beauport—Limoilou,Bloc Québécois,56122.92,20363.42,71.3,26487.66,2022,3
"Villemure, René",Trois-Rivières,Bloc Québécois,26353.13,5475.94,281.22,11959.61,2022,3
"Virani, Arif",Parkdale—High Park,Liberal,65776.56,10184.16,168.73,15128.05,2022,3
"Vis, Brad",Mission—Matsqui—Fraser Canyon,Conservative,64559.12,22595.94,128.71,12903.43,2022,3
"Vuong, Kevin",Spadina—Fort York,Independent,16312.49,0.0,0.0,21163.4,2022,3
"Wagantall, Cathay",Yorkton—Melville,Conservative,78871.56,15746.07,157.48,18961.81,2022,3
"Warkentin, Chris",Grande Prairie—Mackenzie,Conservative,52115.12,16905.38,265.52,18138.72,2022,3
"Waugh, Kevin",Saskatoon—Grasswood,Conservative,52476.25,18986.46,105.15,18845.01,2022,3
"Webber, Len",Calgary Confederation,Conservative,58870.03,19680.52,422.01,17407.25,2022,3
"Weiler, Patrick",West Vancouver—Sunshine Coast—Sea to Sky Country,Liberal,72835.11,10890.33,0.0,24627.4,2022,3
"Wilkinson, Hon. Jonathan",North Vancouver,Liberal,50668.92,11283.33,0.0,29016.63,2022,3
"Williams, Ryan",Bay of Quinte,Conservative,22813.74,4405.9,300.69,16612.51,2022,3
"Williamson, John",New Brunswick Southwest,Conservative,64582.47,21334.28,0.0,12891.47,2022,3
"Wilson-Raybould, Hon. Jody",Vancouver Granville,Independent,4523.16,8287.0,194.59,3246.95,2022,3
"Wong, Hon. Alice",Richmond Centre,Conservative,19228.86,9532.31,0.0,5610.53,2022,3
"Yip, Jean",Scarborough—Agincourt,Liberal,50122.95,5560.85,68.2,22024.55,2022,3
"Young, Kate",London West,Liberal,12750.22,4640.51,0.0,2132.18,2022,3
"Yurdiga, David",Fort McMurray—Cold Lake,Conservative,6315.42,2336.0,0.0,5258.77,2022,3
"Zahid, Salma",Scarborough Centre,Liberal,62544.3,11706.73,755.08,21012.78,2022,3
"Zann, Lenore",Cumberland—Colchester,Liberal,33070.13,610.97,0.0,7426.3,2022,3
"Zarrillo, Bonita",Port Moody—Coquitlam,New Democratic Party,17161.36,16898.44,0.0,10501.3,2022,3
"Zimmer, Bob",Prince George—Peace River—Northern Rockies,Conservative,62659.54,35146.91,155.8,23753.77,2022,3
"Zuberi, Sameer",Pierrefonds—Dollard,Liberal,43412.99,10690.44,0.0,17329.62,2022,3
"Aboultaif, Ziad",Edmonton Manning,Conservative,73203.2,16600.16,863.55,16827.03,2022,4
"Aitchison, Scott",Parry Sound—Muskoka,Conservative,96669.7,27254.02,0.0,28500.06,2022,4
"Albas, Dan",Central Okanagan—Similkameen—Nicola,Conservative,100680.76,16429.12,586.31,28275.0,2022,4
"Aldag, John",Cloverdale—Langley City,Liberal,76345.68,34061.34,581.09,72084.29,2022,4
"Alghabra, Hon. Omar",Mississauga Centre,Liberal,107996.9,16287.85,0.0,33929.48,2022,4
"Ali, Shafqat",Brampton Centre,Liberal,88715.03,10182.02,939.42,38620.58,2022,4
"Alleslev, Leona",Aurora—Oak Ridges—Richmond Hill,Conservative,0.0,0.0,0.0,320.0,2022,4
"Allison, Dean",Niagara West,Conservative,89569.88,10243.05,0.0,22479.66,2022,4
"Amos, William",Pontiac,Liberal,0.0,0.0,0.0,2757.19,2022,4
"Anand, Hon. Anita",Oakville,Liberal,86097.9,9933.05,0.0,26801.56,2022,4
"Anandasangaree, Gary",Scarborough—Rouge Park,Liberal,79647.34,18046.07,433.92,43260.19,2022,4
"Angus, Charlie",Timmins—James Bay,New Democratic Party,114203.27,11005.35,80.37,16271.97,2022,4
"Arnold, Mel",North Okanagan—Shuswap,Conservative,117238.32,20738.76,0.0,27981.73,2022,4
"Arseneault, René",Madawaska—Restigouche,Liberal,87315.18,16116.8,1617.15,36671.26,2022,4
"Arya, Chandra",Nepean,Liberal,103911.22,0.0,0.0,39984.67,2022,4
"Ashton, Niki",Churchill—Keewatinook Aski,New Democratic Party,137938.0,54270.15,130.57,15036.75,2022,4
"Atwin, Jenica",Fredericton,Liberal,130085.6,6662.44,161.52,19389.69,2022,4
"Bachrach, Taylor",Skeena—Bulkley Valley,New Democratic Party,93997.74,28274.84,435.04,28043.34,2022,4
"Badawey, Vance",Niagara Centre,Liberal,110763.33,14334.82,255.34,36307.15,2022,4
"Bagnell, Hon. Larry",Yukon,Liberal,0.0,248.0,0.0,379.54,2022,4
"Bains, Hon. Navdeep",Mississauga—Malton,Liberal,1596.85,0.0,0.0,727.04,2022,4
"Bains, Parm",Steveston—Richmond East,Liberal,74325.59,13547.85,2598.39,92191.58,2022,4
"Baker, Yvan",Etobicoke Centre,Liberal,95581.12,16075.88,7386.92,44964.16,2022,4
"Baldinelli, Tony",Niagara Falls,Conservative,90895.25,12453.21,179.37,38156.9,2022,4
"Barlow, John",Foothills,Conservative,111012.9,38893.55,503.44,20356.92,2022,4
"Barrett, Michael",Leeds—Grenville—Thousand Islands and Rideau Lakes,Conservative,114416.1,6432.56,140.0,32648.66,2022,4
"Barron, Lisa Marie",Nanaimo—Ladysmith,New Democratic Party,78495.13,34374.61,0.0,48113.36,2022,4
"Barsalou-Duval, Xavier",Pierre-Boucher—Les Patriotes—Verchères,Bloc Québécois,95464.72,11587.67,357.06,53330.47,2022,4
"Battiste, Jaime",Sydney—Victoria,Liberal,113583.12,15965.79,0.0,25608.93,2022,4
"Beaulieu, Mario",La Pointe-de-l'Île,Bloc Québécois,76471.09,8882.46,342.26,30836.39,2022,4
"Beech, Terry",Burnaby North—Seymour,Liberal,74593.41,23196.91,1130.45,26714.33,2022,4
"Bendayan, Rachel",Outremont,Liberal,105662.72,13192.0,184.04,22849.47,2022,4
"Bennett, Hon. Carolyn",Toronto—St. Paul's,Liberal,122180.43,27115.67,361.37,15152.9,2022,4
"Benson, Sheri",Saskatoon West,New Democratic Party,0.0,0.0,0.0,13250.0,2022,4
"Benzen, Bob",Calgary Heritage,Conservative,78365.54,8852.84,0.0,15790.11,2022,4
"Bergen, Hon. Candice",Portage—Lisgar,Conservative,100134.81,43890.76,578.33,17776.04,2022,4
"Bergeron, Stéphane",Montarville,Bloc Québécois,78865.66,13596.68,1729.98,56048.76,2022,4
"Berthold, Luc",Mégantic—L'Érable,Conservative,81534.41,17441.86,971.97,36710.53,2022,4
"Bérubé, Sylvie",Abitibi—Baie-James—Nunavik—Eeyou,Bloc Québécois,92747.9,19264.68,387.15,54170.6,2022,4
"Bessette, Lyne",Brome—Missisquoi,Liberal,0.0,0.0,0.0,1023.91,2022,4
"Bezan, James",Selkirk—Interlake—Eastman,Conservative,100649.75,33762.07,350.98,27823.62,2022,4
"Bibeau, Hon. Marie-Claude",Compton—Stanstead,Liberal,78756.26,5737.83,1184.32,39630.84,2022,4
"Bittle, Chris",St. Catharines,Liberal,105162.05,14289.57,0.0,19838.4,2022,4
"Blaikie, Daniel",Elmwood—Transcona,New Democratic Party,89264.41,9279.5,0.0,30957.48,2022,4
"Blair, Hon. Bill",Scarborough Southwest,Liberal,90925.57,12718.8,0.0,19534.04,2022,4
"Blanchet, Yves-François",Beloeil—Chambly,Bloc Québécois,105352.08,9653.32,1130.42,32242.64,2022,4
"Blanchette-Joncas, Maxime",Rimouski-Neigette—Témiscouata—Les Basques,Bloc Québécois,75511.39,13611.86,325.2,59389.18,2022,4
"Blaney, Rachel",North Island—Powell River,New Democratic Party,109708.59,29808.32,741.57,43041.37,2022,4
"Blaney, Hon. Steven",Bellechasse—Les Etchemins—Lévis,Conservative,727.23,0.0,0.0,2638.04,2022,4
"Block, Kelly",Carlton Trail—Eagle Creek,Conservative,80666.07,21960.97,43.31,42587.26,2022,4
"Blois, Kody",Kings—Hants,Liberal,124341.73,21588.0,598.13,18348.8,2022,4
"Boissonnault, Hon. Randy",Edmonton Centre,Liberal,88919.08,34046.73,1139.31,31513.18,2022,4
"Boudrias, Michel",Terrebonne,Bloc Québécois,0.0,0.0,0.0,7.11,2022,4
"Boulerice, Alexandre",Rosemont—La Petite-Patrie,New Democratic Party,104205.84,9181.54,1557.8,45878.53,2022,4
"Bradford, Valerie",Kitchener South—Hespeler,Liberal,107138.89,18806.11,643.59,18051.03,2022,4
"Bragdon, Richard",Tobique—Mactaquac,Conservative,105735.29,18060.6,33.99,13794.21,2022,4
"Brassard, John",Barrie—Innisfil,Conservative,84927.96,17547.87,94.44,37224.59,2022,4
"Bratina, Bob",Hamilton East—Stoney Creek,Liberal,-495.0,0.0,0.0,-100.0,2022,4
"Brière, Élisabeth",Sherbrooke,Liberal,109714.1,5617.86,0.0,20131.56,2022,4
"Brock, Larry",Brantford—Brant,Conservative,110462.38,17926.39,928.33,17263.29,2022,4
"Brunelle-Duceppe, Alexis",Lac-Saint-Jean,Bloc Québécois,126613.21,21624.01,488.61,19309.47,2022,4
"Calkins, Blaine",Red Deer—Lacombe,Conservative,102961.02,27056.47,742.8,26327.3,2022,4
"Cannings, Richard",South Okanagan—West Kootenay,New Democratic Party,107262.5,13076.47,117.88,15196.61,2022,4
"Caputo, Frank",Kamloops—Thompson—Cariboo,Conservative,106283.29,60413.71,398.07,33409.95,2022,4
"Carr, Hon. Jim",Winnipeg South Centre,Liberal,94947.63,28000.7,314.29,22135.13,2022,4
"Carrie, Colin",Oshawa,Conservative,109325.88,10157.37,130.43,38778.66,2022,4
"Casey, Sean",Charlottetown,Liberal,90342.35,22328.51,385.18,34269.71,2022,4
"Chabot, Louise",Thérèse-De Blainville,Bloc Québécois,97339.81,6563.19,1004.63,33964.12,2022,4
"Chagger, Hon. Bardish",Waterloo,Liberal,99064.7,14629.75,320.0,19241.56,2022,4
"Chahal, George",Calgary Skyview,Liberal,91530.15,44978.61,0.0,38299.14,2022,4
"Chambers, Adam",Simcoe North,Conservative,102785.92,21745.73,197.3,59630.54,2022,4
"Champagne, Hon. François-Philippe",Saint-Maurice—Champlain,Liberal,94635.28,7223.77,265.03,23352.15,2022,4
"Champoux, Martin",Drummond,Bloc Québécois,102896.01,11565.08,1278.14,44435.35,2022,4
"Charbonneau, Louise",Trois-Rivières,Bloc Québécois,1873.44,0.0,0.0,-252.64,2022,4
"Chatel, Sophie",Pontiac,Liberal,118811.88,4707.38,1595.76,37841.08,2022,4
"Chen, Shaun",Scarborough North,Liberal,106092.46,7537.68,265.61,38943.29,2022,4
"Chiang, Paul",Markham—Unionville,Liberal,69209.34,19556.72,767.34,62983.24,2022,4
"Chiu, Kenny",Steveston—Richmond East,Conservative,0.0,0.0,0.0,90.55,2022,4
"Chong, Hon. Michael",Wellington—Halton Hills,Conservative,110000.61,13899.19,479.82,25037.21,2022,4
"Collins, Chad",Hamilton East—Stoney Creek,Liberal,104279.64,12851.3,97.68,20916.85,2022,4
"Collins, Laurel",Victoria,New Democratic Party,112891.32,24347.05,84.83,27905.64,2022,4
"Cooper, Michael",St. Albert—Edmonton,Conservative,95426.12,24842.73,570.5,19712.96,2022,4
"Cormier, Serge",Acadie—Bathurst,Liberal,120586.56,6775.12,1866.96,35280.32,2022,4
"Coteau, Michael",Don Valley East,Liberal,84149.39,13140.0,24.48,22216.95,2022,4
"Cumming, James",Edmonton Centre,Conservative,0.0,2401.08,0.0,520.48,2022,4
"Dabrusin, Julie",Toronto—Danforth,Liberal,96481.43,17687.35,55.45,22839.8,2022,4
"Dalton, Marc",Pitt Meadows—Maple Ridge,Conservative,99935.89,42810.54,762.44,29433.27,2022,4
"Damoff, Pam",Oakville North—Burlington,Liberal,129662.55,13670.73,16.0,23093.56,2022,4
"Dancho, Raquel",Kildonan—St. Paul,Conservative,82413.18,12896.84,471.01,34203.29,2022,4
"Davidson, Scot",York—Simcoe,Conservative,104766.25,23303.38,69.95,26947.0,2022,4
"Davies, Don",Vancouver Kingsway,New Democratic Party,86518.55,29787.29,1192.95,25998.23,2022,4
"DeBellefeuille, Claude",Salaberry—Suroît,Bloc Québécois,106004.01,9315.67,1197.22,70440.12,2022,4
"DeCourcey, Matt",Fredericton,Liberal,0.0,0.0,0.0,4895.0,2022,4
"Deltell, Gérard",Louis-Saint-Laurent,Conservative,93210.89,10918.9,0.0,25764.45,2022,4
"d'Entremont, Chris",West Nova,Conservative,89082.09,13663.88,0.0,28426.52,2022,4
"Desbiens, Caroline",Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix,Bloc Québécois,94249.3,14335.47,299.13,27440.01,2022,4
"Desilets, Luc",Rivière-des-Mille-Îles,Bloc Québécois,101623.51,7919.03,843.17,27873.24,2022,4
"Desjarlais, Blake",Edmonton Griesbach,New Democratic Party,82220.56,32130.77,119.53,57138.26,2022,4
"Dhaliwal, Sukh",Surrey—Newton,Liberal,88341.8,43274.16,1155.83,27859.07,2022,4
"Dhillon, Anju",Dorval—Lachine—LaSalle,Liberal,100562.4,9005.9,320.0,22442.05,2022,4
"Diab, Lena Metlege",Halifax West,Liberal,80795.94,11537.76,558.71,32873.83,2022,4
"Diotte, Kerry",Edmonton Griesbach,Conservative,0.0,0.0,0.0,958.23,2022,4
"Doherty, Todd",Cariboo—Prince George,Conservative,128154.6,32204.59,823.45,12544.7,2022,4
"Dong, Han",Don Valley North,Liberal,101181.08,7711.86,0.0,20243.05,2022,4
"Dowdall, Terry",Simcoe—Grey,Conservative,100193.27,21501.5,0.0,49632.25,2022,4
"Dreeshen, Earl",Red Deer—Mountain View,Conservative,68206.52,36288.55,86.29,22048.33,2022,4
"Drouin, Francis",Glengarry—Prescott—Russell,Liberal,70985.99,2974.23,342.98,23887.56,2022,4
"Dubourg, Emmanuel",Bourassa,Liberal,81811.34,10515.45,1169.78,29195.32,2022,4
"Duclos, Hon. Jean-Yves",Québec,Liberal,85653.51,24029.39,1175.41,34364.96,2022,4
"Duguid, Terry",Winnipeg South,Liberal,99337.67,27649.76,224.64,37601.34,2022,4
"Duncan, Eric",Stormont—Dundas—South Glengarry,Conservative,114200.02,9775.16,104.55,19176.86,2022,4
"Duncan, Hon. Kirsty",Etobicoke North,Liberal,110652.83,5027.63,0.0,10699.14,2022,4
"Duvall, Scott",Hamilton Mountain,New Democratic Party,0.0,0.0,0.0,687.48,2022,4
"Dzerowicz, Julie",Davenport,Liberal,100464.44,20214.41,2069.79,43977.0,2022,4
"Easter, Hon. Wayne",Malpeque,Liberal,-3019.75,811.32,0.0,3043.17,2022,4
"Ehsassi, Ali",Willowdale,Liberal,87908.45,14953.54,364.79,24336.15,2022,4
"El-Khoury, Fayçal",Laval—Les Îles,Liberal,100078.67,10006.96,273.76,21716.14,2022,4
"Ellis, Neil",Bay of Quinte,Liberal,-664.42,0.0,0.0,325.43,2022,4
"Ellis, Stephen",Cumberland—Colchester,Conservative,105122.74,22882.48,0.0,41885.91,2022,4
"Epp, Dave",Chatham-Kent—Leamington,Conservative,75973.71,15554.65,0.0,15181.23,2022,4
"Erskine-Smith, Nathaniel",Beaches—East York,Liberal,104040.3,14656.45,1766.67,41635.25,2022,4
"Falk, Rosemarie",Battlefords—Lloydminster,Conservative,93747.23,29499.58,87.78,19809.6,2022,4
"Falk, Ted",Provencher,Conservative,79099.19,1391.38,899.13,33625.76,2022,4
"Fast, Hon. Ed",Abbotsford,Conservative,112922.8,28388.44,422.34,16521.4,2022,4
"Fergus, Hon. Greg",Hull—Aylmer,Liberal,79483.71,11.22,87.5,24970.91,2022,4
"Ferreri, Michelle",Peterborough—Kawartha,Conservative,75031.67,15182.19,252.39,20506.78,2022,4
"Fillmore, Andy",Halifax,Liberal,134837.22,18019.77,998.52,16422.77,2022,4
"Findlay, Hon. Kerry-Lynne",South Surrey—White Rock,Conservative,97600.03,30844.89,624.52,28543.04,2022,4
"Finnigan, Pat",Miramichi—Grand Lake,Liberal,-251.28,0.0,0.0,391.77,2022,4
"Fisher, Darren",Dartmouth—Cole Harbour,Liberal,81642.72,17751.37,178.1,20961.88,2022,4
"Fonseca, Peter",Mississauga East—Cooksville,Liberal,69333.1,28669.59,935.33,57670.26,2022,4
"Fortier, Hon. Mona",Ottawa—Vanier,Liberal,76396.58,779.53,350.98,20519.73,2022,4
"Fortin, Rhéal",Rivière-du-Nord,Bloc Québécois,95285.64,6513.65,852.56,43228.72,2022,4
"Fragiskatos, Peter",London North Centre,Liberal,87990.77,21688.26,49.25,45460.94,2022,4
"Fraser, Hon. Sean",Central Nova,Liberal,108101.67,16005.29,752.34,28730.35,2022,4
"Freeland, Hon. Chrystia",University—Rosedale,Liberal,106387.82,31597.97,21.98,23630.45,2022,4
"Fry, Hon. Hedy",Vancouver Centre,Liberal,81575.39,15997.05,1848.65,67129.2,2022,4
"Gaheer, Iqwinder",Mississauga—Malton,Liberal,86660.04,10767.91,0.0,19299.23,2022,4
"Gallant, Cheryl",Renfrew—Nipissing—Pembroke,Conservative,105623.95,11427.16,0.0,12897.61,2022,4
"Garneau, Hon. Marc",Notre-Dame-de-Grâce—Westmount,Liberal,99515.32,2664.24,17.18,17450.8,2022,4
"Garon, Jean-Denis",Mirabel,Bloc Québécois,100702.36,16073.21,504.35,34334.2,2022,4
"Garrison, Randall",Esquimalt—Saanich—Sooke,New Democratic Party,90634.96,23489.78,0.0,29508.59,2022,4
"Gaudreau, Marie-Hélène",Laurentides—Labelle,Bloc Québécois,101667.12,14095.15,247.6,51121.89,2022,4
"Gazan, Leah",Winnipeg Centre,New Democratic Party,90734.2,15236.12,125.0,33117.55,2022,4
"Généreux, Bernard",Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Conservative,91378.22,24777.51,556.87,56580.88,2022,4
"Genuis, Garnett",Sherwood Park—Fort Saskatchewan,Conservative,121840.52,44900.3,540.27,29729.71,2022,4
"Gerretsen, Mark",Kingston and the Islands,Liberal,78169.61,9130.4,118.29,28485.5,2022,4
"Gill, Marilène",Manicouagan,Bloc Québécois,85531.84,35195.87,240.59,27222.29,2022,4
"Gladu, Marilyn",Sarnia—Lambton,Conservative,110915.96,12952.88,38.24,21362.21,2022,4
"Godin, Joël",Portneuf—Jacques-Cartier,Conservative,78431.44,25454.04,905.27,51578.67,2022,4
"Goodridge, Laila",Fort McMurray—Cold Lake,Conservative,79650.58,55490.67,97.69,23830.23,2022,4
"Gould, Hon. Karina",Burlington,Liberal,101766.29,7288.11,947.23,39489.01,2022,4
"Gourde, Jacques",Lévis—Lotbinière,Conservative,69589.07,17077.52,2299.69,58979.99,2022,4
"Gray, Tracy",Kelowna—Lake Country,Conservative,93590.44,23113.31,52.0,39853.93,2022,4
"Green, Matthew",Hamilton Centre,New Democratic Party,111047.04,13081.05,97.2,27812.72,2022,4
"Guilbeault, Hon. Steven",Laurier—Sainte-Marie,Liberal,107224.55,5897.36,528.74,23391.09,2022,4
"Hajdu, Hon. Patty",Thunder Bay—Superior North,Liberal,106223.36,16043.8,130.01,31106.11,2022,4
"Hallan, Jasraj Singh",Calgary Forest Lawn,Conservative,113877.37,41208.2,742.2,23866.98,2022,4
"Hanley, Brendan",Yukon,Liberal,92392.02,57572.03,0.0,38622.86,2022,4
"Hardie, Ken",Fleetwood—Port Kells,Liberal,92586.05,18390.23,408.8,29393.41,2022,4
"Harris, Jack",St. John's East,New Democratic Party,718.21,0.0,0.0,-222.81,2022,4
"Hepfner, Lisa",Hamilton Mountain,Liberal,117966.25,11605.17,16.99,46247.69,2022,4
"Hoback, Randy",Prince Albert,Conservative,96236.26,30783.9,507.45,37375.73,2022,4
"Holland, Hon. Mark",Ajax,Liberal,119475.22,18186.27,35.47,24998.94,2022,4
"Housefather, Anthony",Mount Royal,Liberal,73644.68,2652.51,98.16,23905.84,2022,4
"Hughes, Carol",Algoma—Manitoulin—Kapuskasing,New Democratic Party,116451.95,12229.8,120.98,17184.19,2022,4
"Hussen, Hon. Ahmed",York South—Weston,Liberal,105056.78,16173.05,0.0,62338.06,2022,4
"Hutchings, Hon. Gudie",Long Range Mountains,Liberal,121647.47,20504.99,0.0,26877.97,2022,4
"Iacono, Angelo",Alfred-Pellan,Liberal,78617.07,2946.37,676.92,44149.19,2022,4
"Idlout, Lori",Nunavut,New Democratic Party,69638.64,79997.26,35.0,48947.22,2022,4
"Ien, Hon. Marci",Toronto Centre,Liberal,103518.87,25519.55,0.0,26050.88,2022,4
"Jaczek, Hon. Helena",Markham—Stouffville,Liberal,77266.19,5730.53,117.96,16859.43,2022,4
"Jansen, Tamara",Cloverdale—Langley City,Conservative,0.0,9606.32,0.0,307.73,2022,4
"Jeneroux, Matt",Edmonton Riverbend,Conservative,70461.67,19511.36,1069.45,27292.39,2022,4
"Johns, Gord",Courtenay—Alberni,New Democratic Party,99046.04,35654.57,214.0,40287.8,2022,4
"Joly, Hon. Mélanie",Ahuntsic-Cartierville,Liberal,92894.62,6240.17,51.88,35751.98,2022,4
"Jones, Yvonne",Labrador,Liberal,102484.29,38781.58,1722.85,35805.98,2022,4
"Jordan, Hon. Bernadette",South Shore—St. Margarets,Liberal,0.0,0.0,0.0,514.9,2022,4
"Jowhari, Majid",Richmond Hill,Liberal,105979.44,16933.26,708.95,26429.9,2022,4
"Julian, Peter",New Westminster—Burnaby,New Democratic Party,96404.77,27966.48,286.7,25508.32,2022,4
"Kayabaga, Arielle",London West,Liberal,75228.24,13502.6,48.41,28139.64,2022,4
"Kelloway, Mike",Cape Breton—Canso,Liberal,108336.52,21121.36,185.65,17903.92,2022,4
"Kelly, Pat",Calgary Rocky Ridge,Conservative,100794.29,16225.12,0.0,12029.67,2022,4
"Kent, Hon. Peter",Thornhill,Conservative,0.0,0.0,0.0,472.2,2022,4
"Khalid, Iqra",Mississauga—Erin Mills,Liberal,93660.13,9865.24,195.71,36459.47,2022,4
"Khera, Hon. Kamal",Brampton West,Liberal,103207.47,12594.43,0.0,32682.11,2022,4
"Kitchen, Robert",Souris—Moose Mountain,Conservative,86134.1,23798.21,0.0,44381.95,2022,4
"Kmiec, Tom",Calgary Shepard,Conservative,81066.48,16543.78,608.21,20567.18,2022,4
"Koutrakis, Annie",Vimy,Liberal,83708.17,6555.96,147.9,21943.89,2022,4
"Kram, Michael",Regina—Wascana,Conservative,89050.84,21122.59,0.0,28287.67,2022,4
"Kramp-Neuman, Shelby",Hastings—Lennox and Addington,Conservative,98635.23,13314.66,132.65,34218.41,2022,4
"Kurek, Damien",Battle River—Crowfoot,Conservative,117775.99,46367.83,1101.5,24379.15,2022,4
"Kusie, Stephanie",Calgary Midnapore,Conservative,120385.93,29071.65,1049.54,23972.75,2022,4
"Kusmierczyk, Irek",Windsor—Tecumseh,Liberal,105849.66,13554.27,1514.75,40437.98,2022,4
"Kwan, Jenny",Vancouver East,New Democratic Party,94148.74,18300.41,136.0,57066.66,2022,4
"Lake, Hon. Mike",Edmonton—Wetaskiwin,Conservative,104424.11,40591.79,104.7,11807.24,2022,4
"Lalonde, Marie-France",Orléans,Liberal,104738.1,578.69,2061.82,23576.76,2022,4
"Lambropoulos, Emmanuella",Saint-Laurent,Liberal,73404.08,10502.93,0.0,30051.75,2022,4
"Lametti, Hon. David",LaSalle—Émard—Verdun,Liberal,116182.11,10279.43,277.91,47505.93,2022,4
"Lamoureux, Kevin",Winnipeg North,Liberal,97269.35,20543.67,93.75,24213.62,2022,4
"Lantsman, Melissa",Thornhill,Conservative,93943.64,32664.4,313.92,41959.67,2022,4
"LaPointe, Viviane",Sudbury,Liberal,99925.48,14790.81,420.0,44785.66,2022,4
"Larouche, Andréanne",Shefford,Bloc Québécois,96581.44,1786.6,283.92,39160.09,2022,4
"Lattanzio, Patricia",Saint-Léonard—Saint-Michel,Liberal,58693.49,3176.31,701.39,24772.55,2022,4
"Lauzon, Stéphane",Argenteuil—La Petite-Nation,Liberal,118498.22,3381.08,555.79,32792.99,2022,4
"Lawrence, Philip",Northumberland—Peterborough South,Conservative,97250.14,13806.77,302.39,35798.95,2022,4
"LeBlanc, Hon. Dominic",Beauséjour,Liberal,96810.4,4109.39,2392.02,20224.55,2022,4
"Lebouthillier, Hon. Diane",Gaspésie—Les Îles-de-la-Madeleine,Liberal,86222.96,8422.48,145.0,22173.42,2022,4
"Lefebvre, Paul",Sudbury,Liberal,0.0,0.0,0.0,-69.07,2022,4
"Lehoux, Richard",Beauce,Conservative,77341.02,13943.72,483.75,25986.34,2022,4
"Lemire, Sébastien",Abitibi—Témiscamingue,Bloc Québécois,128414.93,26905.29,569.74,106259.58,2022,4
"Lewis, Chris",Essex,Conservative,80132.47,18879.4,624.34,58369.23,2022,4
"Lewis, Leslyn",Haldimand—Norfolk,Conservative,113281.24,21587.23,14.98,29264.47,2022,4
"Liepert, Ron",Calgary Signal Hill,Conservative,97591.43,26320.84,1018.13,16903.12,2022,4
"Lightbound, Joël",Louis-Hébert,Liberal,98655.74,10257.61,197.5,24398.23,2022,4
"Lloyd, Dane",Sturgeon River—Parkland,Conservative,91132.33,25767.91,962.0,17620.28,2022,4
"Lobb, Ben",Huron—Bruce,Conservative,89907.22,14863.3,242.35,37340.13,2022,4
